INDEX,ra,RA,dec,DEC,Luminosity,Mass_UMS,Mass_Luminosity,Log (M/L),Angular_Seperation
530311,84.14487699713354,84.144875,-69.18062114770382,-69.18062,375.2308983916685,5.438935189244467,0.014494902239013565,-1.8387847094017833,0.42757267329239934
530311,84.56250363511812,84.5625,-69.07533934925395,-69.07534,160.83571200527325,4.269676744358819,0.02654682029957893,-1.575987489989116,0.08233489804262167
530311,84.61666171056606,84.61666,-69.06927235917607,-69.069275,405.66592288971253,5.5614880422709065,0.013709527294415843,-1.8629775194603773,0.08781053670714453
530311,84.02887423426688,84.02888,-69.2043335122634,-69.20433,770.6827706872543,6.680694528422623,0.008668540134178854,-2.0620540357480444,0.5272348291918864
530311,84.43627653397286,84.43628,-69.15504834964817,-69.155045,466.62492722701734,5.78844974604214,0.01240493040189858,-1.9064056680025088,0.152867139238
530311,84.60740038728356,84.6074,-69.07368509002416,-69.073685,178.81680643862074,4.4009378792703,0.024611433158442695,-1.6088630959810246,0.08115545739629702
530311,84.01155852640332,84.01156,-69.20604424030812,-69.20605,1661.4531216987589,8.320308989226834,0.005007850586069924,-2.300348637188474,0.5413296744454481
530311,84.01896078790399,84.01896,-69.20619719725474,-69.2062,4991.53697628105,11.39300713394946,0.002282464737432003,-2.641595923303848,0.5353890269525221
530311,84.44963821108354,84.44964,-69.15313966016163,-69.15314,191.2526903667142,4.486295462228909,0.023457424068789506,-1.6297196808024528,0.13968666515758515
530311,84.45134469511464,84.45135,-69.15421057838695,-69.15421,10184.292676792009,13.967642351415293,0.0013714887027201006,-2.862807765432057,0.13800441528289725
530311,84.611986957994,84.611984,-69.07162252843852,-69.071625,354.7252962296667,5.3523020854958,0.015088583031390167,-1.821351542897877,0.08424361052856832
530311,84.04808046430202,84.04808,-69.12499833526626,-69.125,186.0475961897049,4.451065836312763,0.02392433940277411,-1.6211600450951429,0.5107722080098969
530311,84.44058688035985,84.44059,-69.15368280296376,-69.15369,1903.3415026067278,8.649774318900866,0.004544520416885009,-2.342511941108675,0.14861339312319644
530311,84.45331005985402,84.45331,-69.15438659995665,-69.15439,1102.2815040998482,7.399909941961325,0.006713266905448336,-2.17306608583175,0.13606493312793555
530311,84.04949016186582,84.04949,-69.1320752051545,-69.13207,871.7149422426808,6.920014385041666,0.007938391381979054,-2.100267493128067,0.5092551243793226
530311,84.58126707831228,84.58127,-69.07600442380655,-69.076004,235.11379734089704,4.758915934303687,0.02024090456675166,-1.6937700827625535,0.07745024489916018
530311,84.57696630238533,84.576965,-69.07887553330737,-69.07887,205.23913307193737,4.577683509911499,0.022304145614895955,-1.6516144082368835,0.0752255707361142
530311,84.57224257963057,84.57224,-69.07995838752137,-69.079956,748.831392123906,6.626017575876516,0.008848477301523354,-2.0531314588437475,0.07513269306462514
530311,84.57124688594403,84.57124,-69.08048668632932,-69.08049,158.7698427145307,4.253935114495341,0.026793092704286075,-1.5719771532494395,0.07486276818972482
530311,84.56895642229335,84.568954,-69.08144077413283,-69.08144,1512.9592604639554,8.100691008587617,0.005354202998237709,-2.2713051670782622,0.07455307662869025
530311,84.44615002225032,84.44615,-69.15212051269462,-69.15212,3358.3313555874997,10.173347276975,0.0030292863329429553,-2.518659674524551,0.14313394864533116
530311,84.4462068466125,84.446205,-69.15320717996258,-69.153206,1130.4887889013335,7.453526304899019,0.006593189050678455,-2.180904471277481,0.143072429491502
530311,84.44915339087862,84.44915,-69.15410964763134,-69.154106,6227.940371447604,12.136638410184798,0.0019487403035883264,-2.7102460327311637,0.14016687059061939
530311,84.44453815450349,84.44454,-69.15310123033451,-69.1531,3666.9810357919864,10.432151945649483,0.002844888436516381,-2.54593475997377,0.14471841952851844
530311,84.03842653330763,84.03843,-69.20585023206672,-69.20585,1610.8128998357868,8.247049469912257,0.005119805950618472,-2.2907464992141437,0.5195594225569244
530311,84.6169692404859,84.61697,-69.0772617936914,-69.07726,153.36190973978276,4.212022830747918,0.027464595595442697,-1.561226791398156,0.08035036636084798
530311,84.5808688712637,84.58087,-69.06752418924464,-69.06753,1054.3166826959043,7.306443367902489,0.006930027275315229,-2.159265056081471,0.08590895113765909
530311,84.0295818265909,84.02958,-69.21346723876984,-69.21347,293.0730609719983,5.068159303036898,0.017293159890670182,-1.7621256430652878,0.5273657437200092
530311,84.566688025761,84.56669,-69.06518188476755,-69.065186,1140.7498986653482,7.472793520995849,0.00655077289924711,-2.183707456332587,0.09079474208231371
530311,84.61267413584527,84.61267,-69.07966948110595,-69.079666,694.748935527409,6.485609941571317,0.0093351851437496,-2.0298770643124975,0.07671639622163343
530311,84.03605480682256,84.03606,-69.21288203817085,-69.21288,1804.8489072901607,8.519452221645478,0.004720313255715554,-2.3260291791806615,0.5220549513513338
530311,84.03782963215937,84.03783,-69.21175235818053,-69.211754,1751.8219095308748,8.447173517424902,0.00482193622049572,-2.316778538311521,0.520512737323536
530311,84.04525480798567,84.04526,-69.20887859331874,-69.20888,392.4766477349498,5.509214264159184,0.01403704983711466,-1.8527241581671294,0.5142000285081495
530311,84.58282863688497,84.58283,-69.08165419879843,-69.08166,165.52405750314253,4.304872775883859,0.026007535344535218,-1.5849008026286249,0.07167444986853358
530311,84.57965110005414,84.57965,-69.0828149249784,-69.08282,676.8412129233184,6.437400254970936,0.009510946041786393,-2.0217762821905665,0.07091388061987627
530311,84.45130095513646,84.4513,-69.16858985930796,-69.16859,882.5867631251655,6.944563832790831,0.007868420559810702,-2.1041124354934406,0.1388713593374938
530311,84.56346819286247,84.56347,-69.08347008196165,-69.08347,188.2976317293589,4.466380036411366,0.02371978869511708,-1.6248891841506672,0.07438296113783206
530311,84.57590438186689,84.575905,-69.0841826663664,-69.08418,189.23376748294683,4.472713072878146,0.02363591409911137,-1.6264275970622186,0.07021656723422548
530311,84.1139228527202,84.11392,-69.16920211383456,-69.169205,174.21989873914336,4.368311952005412,0.025073553501176203,-1.600784112129183,0.4541680902185156
530311,84.60927161150688,84.60927,-69.08383698811885,-69.08384,1045.2130606711426,7.288362263363779,0.006973087629314393,-2.156574877074077,0.07176563039017424
530311,84.59879380569842,84.59879,-69.0843219376259,-69.08432,17729.677262216876,16.364943976369624,9.230254862700976E-4,-3.034786307214981,0.06921088826647816
530311,83.25562056624497,83.25562,-69.17345026101765,-69.17345,1058.1315943858058,7.31398718163137,0.0069121716244346584,-2.1603854871640604,0.9366077211616393
530311,84.1061296591729,84.10613,-69.17217412341019,-69.17217,371.1739800680024,5.422068585461882,0.014607889767673129,-1.8354125170189708,0.46096482045956516
530311,84.04303460443748,84.04304,-69.2184174971414,-69.218414,2753.216938377255,9.611951089315331,0.0034911709845068047,-2.4570288805443616,0.516857163801993
530311,84.59344744446287,84.593445,-69.08926818653696,-69.08927,1231.4901652786687,7.638010847599302,0.0062022507876633584,-2.207450677070589,0.06380329584414576
530311,84.01485969484827,84.01486,-69.2197321339602,-69.219734,287.12692690167296,5.0385646464179645,0.01754821360987654,-1.7557670876802434,0.5397781808556095
530311,84.10891021310111,84.10891,-69.17568306603262,-69.17568,421.5029391554373,5.622675639238777,0.013339588213797264,-1.8748575766590378,0.45867833357710885
530311,84.11671387981366,84.116714,-69.17675861485529,-69.17676,13674.951364664903,15.194733345192558,0.0011111361890803256,-2.9542327074486585,0.451977959752113
530311,83.92753460565032,83.927536,-68.96399807401943,-68.964,152.5456043757888,4.2056050462408034,0.027569493486554332,-1.5595712127848746,0.6293593367054147
530311,84.02536302565002,84.02536,-69.24421200730546,-69.24421,2358.818433253015,9.196593777607209,0.003898813765383506,-2.4090675092587865,0.5340612818695325
530311,84.02729472435351,84.0273,-69.24491732048851,-69.24492,313.16047738348476,5.165070698185637,0.016493367047274877,-1.7826906760242724,0.5326068511681431
530311,84.02721932307384,84.02722,-69.24440985803685,-69.24441,444.90168160519073,5.710141503228507,0.01283461434136752,-1.891617176617185,0.5326007453415913
530311,84.10354094848834,84.10354,-69.1917348693513,-69.191734,5427.2612577749915,11.668715874606038,0.0021500191939147315,-2.6675576629801876,0.46407192653484697
530311,84.10218852100216,84.10219,-69.19068482394084,-69.19068,164.984086436195,4.300855716284745,0.026068306399648022,-1.583887183069473,0.46516438899064655
530311,84.12108278048193,84.121086,-69.19237602394962,-69.192375,229.54861326921704,4.726456018773916,0.02059021813053028,-1.6863390524891158,0.4490157484957875
530311,83.99559129527898,83.99559,-69.26119252747372,-69.26119,387.8392631971106,5.490536617810938,0.01415673228272532,-1.8490369807815266,0.5598869516206391
530311,84.38593053004764,84.38593,-69.11132890479206,-69.11133,1020.8599837867905,7.239434164437486,0.00709150547520086,-2.1492615574591216,0.20645630434292075
530311,84.37049296493984,84.37049,-69.11469204628615,-69.11469,2034.3802116764798,8.81589321058459,0.0043334540711638374,-2.363165802018273,0.22056748769712234
530311,84.0386768534039,84.03867,-69.24890853621002,-69.24891,380.98906884107146,5.462652519082947,0.014338082023454792,-1.843508939486884,0.524005478037537
530311,84.03630686132799,84.03631,-69.24992667143117,-69.24992,242.59811934566073,4.801715321325779,0.019792879410100283,-1.7034910213088703,0.5260577525828735
530311,84.3702666989528,84.37027,-69.11847029187699,-69.11847,3337.080341747495,10.154912585813989,0.003043053072104422,-2.5166904733003603,0.22016402009405447
530311,84.01993528600278,84.019936,-69.25217625849304,-69.252174,161.71711709148866,4.276348987153821,0.02644339117630047,-1.57768285044531,0.5394630935821625
530311,84.04418765776002,84.04419,-69.25686486404389,-69.25687,616.7681767426359,6.2687031139426965,0.01016379143789465,-1.992944255300221,0.5207442297359788
530311,84.04031037164954,84.04031,-69.25847340266546,-69.25848,172.63018617869085,4.356886146029588,0.02523826361120726,-1.5979405277960355,0.5241148169783483
530311,84.03798888153925,84.03799,-69.25950801633755,-69.25951,636.8042153795033,6.326223794422852,0.009934330900515067,-2.0028613782773417,0.5261400243063233
530311,84.01982070089895,84.01982,-69.26009975589575,-69.2601,217.49008465036846,4.654144322238942,0.02139934024910067,-1.669599615930801,0.5407072279652423
530311,84.0345525252238,84.03455,-69.25802995298817,-69.25803,1252.9377613619504,7.6757834487404155,0.006126228840287163,-2.212806784509903,0.5286632051984286
530311,84.03859598325182,84.0386,-69.26598408021638,-69.26598,239.38866666912804,4.7834791097680105,0.019982061708792232,-1.6993597041701982,0.5267036885052215
530311,84.03221214878069,84.03221,-69.26614170014956,-69.26614,3370.7465497572884,10.18407859907014,0.003021312474473481,-2.519804356182615,0.5318230266902606
530311,84.02675023667402,84.02675,-69.26812706255633,-69.26813,390.2052151266787,5.500085597214653,0.014095366704489253,-1.8509236210577544,0.5364894575022846
530311,84.09321405681398,84.093216,-69.1935346164318,-69.193535,639.5700248997356,6.334062066390077,0.009903625591870191,-2.004205786585098,0.47299866459710554
530311,84.04113001592307,84.04113,-69.27016576717054,-69.270164,1334.549432481574,7.815427908756284,0.005856229614682475,-2.2323819035284576,0.5253920823173063
530311,84.04376575251182,84.04376,-69.27161966168755,-69.27162,11146.181818575438,14.332493366698284,0.0012858657430845747,-2.8908043736212305,0.523540786041549
530311,84.04248033952382,84.04248,-69.26900967435458,-69.26901,193.77253236601322,4.503104873436014,0.02323912898516589,-1.6337801535633347,0.5241113373649925
530311,83.92461193481579,83.924614,-68.99028114552242,-68.99028,154.92951611019964,4.224279235312233,0.027265813134713143,-1.564381546036828,0.625611703383938
530311,83.92473983311692,83.924736,-68.99457245513085,-68.994576,1172.9976541400133,7.532550310150276,0.006421624360086881,-2.192355102555383,0.6246399948131707
530311,84.00934151425412,84.00934,-69.27420338975448,-69.2742,740.9681477356082,6.60606321872233,0.00891544830760998,-2.0498568137195847,0.5511969416539847
530311,84.03107019946536,84.03107,-69.27403174239171,-69.27403,601.4576551166522,6.223842410424893,0.01034793115937278,-1.9851464691325311,0.5340743004943134
530311,84.01726758435356,84.017265,-69.27812908811839,-69.27813,255.27847680854592,4.8721241105990725,0.019085526408295965,-1.719295857037107,0.5456715957670539
530311,84.4873605202677,84.48736,-69.1392233486599,-69.13922,1087.3034040803807,7.371040290076984,0.006779193610923402,-2.168821962645366,0.10328405387278738
530311,83.9299799396913,83.92998,-69.00731509713198,-69.00732,247.94203870350248,4.831700966065165,0.0194872196394379,-1.7102501199068056,0.618330099401825
530311,84.02529012281748,84.02529,-69.28063928384718,-69.28064,161.17767241422524,4.272268480543074,0.02650657759570681,-1.5766463427025643,0.5398239965711298
530311,84.0994614758547,84.099464,-69.20476685203339,-69.204765,159.82681200562922,4.262007228548746,0.0266664095658658,-1.5740354549026203,0.4685275651959032
530311,84.10076652347043,84.10077,-69.20571339913708,-69.20571,229.29188310732113,4.7249450922480465,0.020606682749587407,-1.6859919150379439,0.46749878940000367
530311,84.05440751383237,84.054405,-69.1826356147092,-69.18263,310.1645376876033,5.150904157506937,0.016607005416895568,-1.779708672676058,0.5050596396960423
530311,83.99847837261187,83.99848,-69.27765401018269,-69.27766,881.385192844497,6.941861243980145,0.007876081082751861,-2.1036898215320847,0.5602195531038089
530311,84.09129374693588,84.09129,-69.20649178437121,-69.20649,17835.437280319737,16.39277595623455,9.191126462776963E-4,-3.0366312582996633,0.47561048485890434
530311,84.05340057616054,84.0534,-69.18629053829645,-69.18629,522.5592843183185,5.978746812762421,0.01144127947236021,-1.9415254059001092,0.5060508155189098
530311,84.09580346464732,84.0958,-69.20917224364527,-69.209175,168.24994646739913,4.325010082214957,0.02570586305091628,-1.5899678105108792,0.4720304787118449
530311,84.69332524292885,84.69333,-69.00818136549842,-69.00818,174.6200691664769,4.371176373277885,0.02503249709007132,-1.601495825647598,0.17726620024127834
530311,83.74388681474134,83.74389,-69.31432886519399,-69.31433,1999.1994979503154,8.772063212389272,0.004387787822767489,-2.357754381468608,0.7412318542700779
530311,83.9872296314251,83.98723,-69.28383920863708,-69.28384,362.4932854606542,5.385531393595251,0.014856913519794861,-1.8280714046096516,0.5699264561880595
530311,84.4911887082387,84.49119,-69.14688108094147,-69.14688,1654.1737505864069,8.309877221257219,0.005023581844598462,-2.29898651778627,0.09873961891540649
530311,83.98029282927955,83.98029,-69.2849531273349,-69.28495,318.88353021198617,5.191865750199007,0.016281385704515934,-1.7883086351830333,0.5754101131194873
530311,84.03378831404177,84.03379,-69.28872405557988,-69.28873,234.0571643220584,4.752795470298595,0.020306131128542744,-1.6923728136498302,0.5346777368960189
530311,84.48481540072122,84.48482,-69.1479974265823,-69.147995,281.88664622279407,5.012117993551642,0.017780615224994467,-1.7500532161330893,0.10499537184055135
530311,84.93595378455146,84.93595,-69.23873945211803,-69.23874,549.7531592505284,6.066037165092011,0.011034110605861298,-1.957262666991069,0.3466448411924803
530311,84.93781287913241,84.93781,-69.23940516531376,-69.2394,177.15931497926945,4.389243878297319,0.02477568779722891,-1.6059742802374417,0.3484550166511543
530311,84.94598182896385,84.945984,-69.24014326990641,-69.24014,1874.729673794398,8.612422553905848,0.004593954357416532,-2.33781332399093,0.3559074011834189
530311,84.0186074573539,84.01861,-69.29135913298904,-69.29136,3693.024302073733,10.453267093933787,0.0028305438142023583,-2.5481301182501372,0.5470829308538661
530311,84.0382725684315,84.03827,-69.2925922320723,-69.292595,177.39942941966262,4.390942770578852,0.024751729951687028,-1.6063944418934128,0.5319286906663244
530311,84.01690239464641,84.0169,-69.29378439256504,-69.293785,240.4858440871898,4.789732845185664,0.019916901401685467,-1.7007782265962588,0.5488857767629323
530311,84.092998678139,84.093,-69.20678207430943,-69.20678,12458.473203068694,14.795607657844926,0.0011875939705196432,-2.9253320160075313,0.47419191230173435
530311,84.00979175161093,84.00979,-69.29373200177336,-69.29373,2234.490076113839,9.055410090777432,0.004052562232241524,-2.3922703072847353,0.5543851860645619
530311,84.93162406532747,84.931625,-69.25096555117125,-69.25097,238.35887798267348,4.777590826142926,0.020043687344803718,-1.6980223803002208,0.3457108606236461
530311,84.94456497335797,84.944565,-69.25061537202696,-69.25062,209.6985843861219,4.605884038603524,0.021964306779117898,-1.6582824990571963,0.357077236023214
530311,84.47925211978605,84.479256,-69.14861877139205,-69.14862,976.9503126581058,7.149065546313204,0.0073177370984834275,-2.1356231972993838,0.11048132489996018
530311,84.49273564600286,84.49274,-69.15541756294998,-69.15542,330.4049293348249,5.244783632269468,0.015873805644571734,-1.7993189414051316,0.09702855081427786
530311,84.06257817282946,84.06258,-69.19415404298225,-69.19415,647.4811829639589,6.356349338503762,0.00981704102875462,-2.008019393937219,0.4988330061150081
530311,84.46639655082919,84.4664,-69.15577136471745,-69.15577,4188.710512389347,10.836277024840761,0.002587019798286197,-2.587200247644668,0.12314675269672852
530311,84.07189092445233,84.07189,-69.19397357196844,-69.19398,176.9080262996092,4.387464162198787,0.024800820256556555,-1.605533955181638,0.4910355016117217
530311,84.07421631554489,84.07422,-69.19382364786759,-69.193825,412.315377080881,5.58738294323391,0.013551235907793642,-1.8680210942022857,0.4890744265416173
530311,84.03302920883324,84.03303,-69.29767016586618,-69.29767,186.9935683991418,4.457520345391498,0.023837827062997297,-1.6227333352388367,0.5371049779366003
530311,84.08010801104102,84.08011,-69.19607464076486,-69.196075,169.44472558983955,4.333763011005368,0.025576263857841997,-1.5921628963088705,0.484260744544162
530311,83.39483047317785,83.39483,-69.29911805203729,-69.29912,736.7225518301466,6.595226332199127,0.008952116798671958,-2.048074260183033,0.9025878662893542
530311,83.99215186427253,83.99215,-69.29567436477558,-69.29568,1206.2110515453396,7.5928821303257985,0.0062948205627847325,-2.2010166451753603,0.5683068244952322
530311,84.06671260729136,84.06671,-69.19745297413927,-69.19746,159.70388071626166,4.261070360833704,0.0266810696253784,-1.5737967638451427,0.4955913613375346
530311,84.07187283627694,84.07188,-69.19800407981717,-69.198006,197.3172196102328,4.526488537279758,0.022940159739839636,-1.639403562289618,0.49131139243977157
530311,84.08204673935603,84.08205,-69.19879457892122,-69.19879,282.7451413299187,5.016474564088759,0.017742036310485456,-1.750996536271203,0.48281377449684615
530311,84.49149441935572,84.49149,-69.16500910111898,-69.16501,1510.9764642893545,8.097656361184807,0.0053592207109548285,-2.270898356862721,0.09894038898214573
530311,84.0840298206399,84.08403,-69.19999108229365,-69.19999,3155.358654011856,9.9937437321768,0.0031672290943757955,-2.4993205217797128,0.4812276095297603
530311,84.05218989884978,84.05219,-69.18905381676467,-69.18906,180.11668020958038,4.410054748807863,0.024484432778110316,-1.6111099526704775,0.507186038743928
530311,84.0563124803278,84.05631,-69.1945595969425,-69.19456,285.1128716748074,5.028441226762753,0.0176366685840058,-1.753583445974049,0.5040684385132307
530311,84.05979734803728,84.0598,-69.1962577431942,-69.19626,153.8614103014665,4.215937874429306,0.027400878921939292,-1.5622355063465378,0.5012773544378194
530311,84.05907902346667,84.05908,-69.19781102760972,-69.19781,166.91398101033343,4.315170088411401,0.025852658131401553,-1.5874947967692499,0.5019740751110281
530311,84.06122356431449,84.061226,-69.19865934130384,-69.19866,588.2287449076076,6.184419297723837,0.010513629861279928,-1.9782473166492722,0.5002473118175286
530311,84.05405487467254,84.054054,-69.19862529631622,-69.19862,211.4263872595025,4.61669513607812,0.02183594581508711,-1.6608279920468727,0.5061944505976573
530311,84.05094724958204,84.05095,-69.19956615815795,-69.19957,1148.030494382291,7.48638929578854,0.0065210718116130405,-2.1856810172107957,0.508826570177908
530311,84.05528121245051,84.05528,-69.20028320615913,-69.20029,279.3998933381166,4.999444847321868,0.01789351022146517,-1.7473044542748302,0.5052904141804305
530311,84.05720516385257,84.057205,-69.19744695011359,-69.19745,1183.824481432467,7.552349690445748,0.006379619452798571,-2.195205226369557,0.50350648217245
530311,84.05568134175299,84.05568,-69.19821332150211,-69.19821,205.21389609845693,4.577522677382142,0.022306104822384695,-1.6515762612642273,0.5048200733080535
530311,84.91727877103571,84.91728,-69.26262925629199,-69.26263,206.01650594651298,4.58263071960494,0.022243997870708018,-1.6527871551676874,0.3362752889817395
530311,84.05398359598925,84.053986,-69.1895940751344,-69.18959,190.5360473192176,4.481485992242572,0.023520410207389486,-1.628555108222933,0.5057264289603259
530311,84.05323504800918,84.05324,-69.19312412941417,-69.19312,1250.2838758826404,7.671134699118516,0.006135514379646833,-2.212149021709959,0.5065367660892498
530311,84.05468142082123,84.05468,-69.19771857734757,-69.197716,1038.1503700095889,7.274257099691594,0.00700693975538862,-2.154471616488837,0.5056165577188825
530311,84.91593602965949,84.91594,-69.26394703582551,-69.26395,909.7305406173821,7.004927583062276,0.007700002660467387,-2.11350912477218,0.3354915474472818
530311,84.05284513834545,84.05285,-69.18971671219806,-69.18972,213.75304082178621,4.631154066058577,0.02166590963222713,-1.6642230726132787,0.5066765196346976
530311,84.05716471187132,84.05717,-69.19675669622555,-69.196754,944.7869850376302,7.081013144537582,0.007494825031121222,-2.125238501428848,0.503495988142254
530311,84.0509231244334,84.05093,-69.19824644947238,-69.19825,382.9787089355046,5.4707881116524,0.014284836164544349,-1.8451247362572523,0.508759863481546
530311,84.0525589571405,84.05256,-69.19708595723381,-69.19708,2311.7462627590726,9.143779849365767,0.003955356172373629,-2.402814403005299,0.5073334052111501
530311,84.05067935829858,84.05068,-69.1972687309819,-69.197266,815.3367441781795,6.789074519046356,0.008326712327787237,-2.0795264391381116,0.508898929894529
530311,84.05159693755853,84.0516,-69.19765450465397,-69.197655,871.646798922753,6.919859824056881,0.007938834666299431,-2.1002432425525925,0.5081650236936532
530311,84.93018818909779,84.93019,-69.26481480840043,-69.26482,490.28401345584444,5.870827936428888,0.011974340943828512,-1.9217483804048527,0.3482318079051835
530311,84.93422532938386,84.93423,-69.26504440898883,-69.265045,293.657484074892,5.071044826645201,0.01726857002340837,-1.7627436240223193,0.35182809619898026
530311,84.06102140155033,84.06102,-69.19187892501058,-69.19188,1735.7500714081293,8.424958476740077,0.004853785470338664,-2.313919422710935,0.4999985309730103
530311,84.05047198849057,84.05047,-69.19529258868789,-69.19529,4230.392416366117,10.866977267133711,0.002568787052731241,-2.590271896378625,0.5089491202009566
530311,84.04858868130326,84.04859,-69.19629944312697,-69.1963,7308.277713757612,12.704195107150314,0.0017383295496878903,-2.75986788724079,0.5105651796108439
530311,83.40421824815142,83.40422,-69.30519823623393,-69.3052,176.63878498346702,4.385555294163747,0.0248278162385131,-1.6050614776774528,0.8999030853488531
530311,83.39362160764465,83.39362,-69.3074527641014,-69.30745,172.65080944045832,4.357034852632742,0.02523611019695417,-1.5979775848551874,0.9035361350769955
530311,84.0716608638228,84.07166,-69.20689856316346,-69.2069,662.0519491425256,6.396894120007974,0.009662223830460863,-2.0149229060744953,0.4921618618172364
530311,84.07766087672555,84.07766,-69.20703984829747,-69.20704,630.2678962605574,6.30760282352945,0.010007812330206076,-1.999660847271482,0.4871483485228504
530311,84.07714616289753,84.07715,-69.20753738523193,-69.207535,216.89410622995854,4.65049688052495,0.021441324346519287,-1.6687483934838145,0.48762256951607885
530311,84.06846358433768,84.06847,-69.2101941423008,-69.2102,286.95245567998194,5.037689697010311,0.017555834066910705,-1.7555785326439708,0.495112782140047
530311,84.08217275259084,84.08218,-69.2091790662533,-69.20918,226.92920414579848,4.710983032106359,0.020759703669870653,-1.6827788500267833,0.48354441843897333
530311,84.06425707891482,84.064255,-69.21268750535901,-69.212685,307.12279496405444,5.1364206832955706,0.016724322543029527,-1.7766514652960355,0.4988359538634371
530311,84.33471505147693,84.33472,-69.22301043461056,-69.22301,162.9997466358201,4.286012253990599,0.026294594577294418,-1.580133520960098,0.2605085447633584
530311,84.27320059104711,84.2732,-69.25086155714057,-69.25086,165.62033419351584,4.305588032871872,0.025996735568961548,-1.5850811833136138,0.32363215965766257
530311,84.08461859896984,84.08462,-69.21426979113758,-69.21427,178.15990654715074,4.396312592473574,0.02467621743677819,-1.6077214115850982,0.4819676113347229
530311,84.07391842181502,84.07392,-69.21429208102901,-69.214294,911.9995474532982,7.009914959598056,0.007686314076769891,-2.1142818734468447,0.49093878751649594
530311,84.05554178101478,84.05554,-69.2101388371731,-69.21014,178.43460102181308,4.398248218553407,0.024649076991607333,-1.6081993386568054,0.5058318623619253
530311,84.05110422614267,84.0511,-69.20228860499212,-69.202286,627.0761613764581,6.298459902833348,0.010044170534258498,-1.9980859222575313,0.5088846535527829
530311,84.0487007876518,84.0487,-69.20259033486866,-69.20259,282.80077806816615,5.016756575422382,0.017739543044019295,-1.751057571427453,0.5108885258813837
530311,84.07199220824593,84.07199,-69.21770406939166,-69.217705,269.61348918771614,4.948773816032403,0.018355067585609043,-1.7362440120315268,0.4928835561278103
530311,84.323126969253,84.32313,-69.22887897891776,-69.22888,1816.81475215371,8.535552022028034,0.00469808603871678,-2.3280790340041833,0.2726529085671241
530311,84.92702313596529,84.927025,-69.27137084268084,-69.27137,1015.9552570777288,7.229479380789466,0.0071159426858857745,-2.147767558522877,0.3474384441853569
530311,84.93384825716531,84.933846,-69.27484370416278,-69.27484,152.62173022357766,4.206204582559806,0.027559670411271577,-1.5597259805025088,0.3544332695826777
530311,84.052116855899,84.05212,-69.2224366068154,-69.222435,2443.2858670294413,9.289506698888514,0.0038020547755972336,-2.419981630614116,0.5098153415390279
530311,84.924418825224,84.924416,-69.27594498953393,-69.27595,180.86719837068858,4.4152972430859405,0.02441181863190449,-1.6123998653030112,0.3466251006748856
530311,84.93152494589687,84.931526,-69.27714898421655,-69.277145,176.64281902293183,4.385583910041927,0.024827411237547045,-1.6050685621152319,0.35315074705527383
530311,84.91403188680813,84.91403,-69.27703532652005,-69.27704,399.1826064216031,5.535946551437225,0.013868205834575733,-1.8579797210856561,0.33800417613711503
530311,84.93498586003199,84.93498,-69.2781219672283,-69.27812,917.364812168048,7.021672889303487,0.007654177265322466,-2.116101484042548,0.35644543174295856
530311,84.33113783860907,84.33114,-69.2335430953971,-69.23354,189.0065197282761,4.471177783268878,0.0236562092656742,-1.6260548466436917,0.2666108771923285
530311,84.06054425836109,84.06055,-69.22538031163052,-69.22538,684.6310356608301,6.4584819801831745,0.00943352206338297,-2.025326130474607,0.5031937671021545
530311,83.34267775251752,83.342674,-69.18333834727899,-69.18334,161.32185825263,4.273360095594681,0.02648965330477783,-1.5769237256894506,0.9149283726300332
530311,84.91477315153867,84.91477,-69.28494220825584,-69.28494,1305.861457619645,7.7670538359774985,0.005947839099360101,-2.225640788503346,0.3413648172739634
530311,84.94258784800616,84.94259,-69.28806076181095,-69.28806,174.27683480024808,4.368719787086088,0.025067702153837083,-1.600885474085098,0.36618918241982285
530311,84.27386522356294,84.273865,-69.25544556191414,-69.25545,430.08980919653754,5.655167490635218,0.013148806062621643,-1.881113680174663,0.32433962537428496
530311,84.33148869300308,84.33149,-69.2377787050139,-69.23778,2055.2272139837805,8.841610590018654,0.004302011247155678,-2.3663284585298525,0.26752476854657875
530311,84.3397823040857,84.33978,-69.24211501712973,-69.24211,778.771050919306,6.700652341889301,0.008604136394103847,-2.0652927137265604,0.2613834033579368
530311,84.34111867742962,84.34112,-69.24178935887065,-69.24179,178.64348885710137,4.399718715994013,0.02462848628932337,-1.6085622798537922,0.2600762437751486
530311,84.3284781978946,84.328476,-69.2429624102054,-69.242966,280.6355853460493,5.005752284735617,0.01783719722701263,-1.7486733856364374,0.2718203455502537
530311,84.32472608515378,84.32472,-69.24387748292386,-69.24388,176.74525242108123,4.386310375635668,0.024817132655906588,-1.6052483978434684,0.2754779470660937
530311,84.054042034768,84.05404,-69.25526186893826,-69.255264,200.50116088963009,4.547237976399267,0.02267935984122499,-1.6443692082159573,0.5125238701759616
530311,84.32012918229871,84.32013,-69.24714643159521,-69.24715,234.7534966113667,4.7568311321409515,0.02026308958462869,-1.6932943355178547,0.2806207661790856
530311,83.79339767512938,83.793396,-69.32407924878244,-69.32408,166.54814660425163,4.312465744300428,0.025893207653325753,-1.5868141457857121,0.7121200897720714
530311,84.15749382558951,84.15749,-69.30208017873419,-69.30208,155.13922865814845,4.225912155610714,0.02723948154288283,-1.5648011627360467,0.4377225267308185
